gauche-0.9.15,sum:10000:200000,29.171779378
gauche-0.9.15,sumfp:1000000.0:500,10.172508781
gauche-0.9.15,fft:65536:100,8.228849389
gauche-0.9.15,mbrot:75:1000,15.876906011
gauche-0.9.15,mbrotZ:75:1000,28.210397442
gauche-0.9.15,nucleic:50,16.005443787
gauche-0.9.15,pi:50:500:50:100,3.520849606
gauche-0.9.15,pnpoly:1000000,16.043408506
gauche-0.9.15,ray:50,17.267201079
gauche-0.9.15,simplex:1000000,31.226907359
gauche-0.9.15,ack:3:12:2,95.476744308
gauche-0.9.15,array1:1000000:500,19.493082449
gauche-0.9.15,string:500000:100,1.568466584
gauche-0.9.15,sum1:25,1.314718406
gauche-0.9.15,cat:50,12.138280704
gauche-0.9.15,tail:50,4.814999267
gauche-0.9.15,wc:inputs/bib:50,15.649827341
gauche-0.9.15,read1:2500,2.936205637
gauche-0.9.15,compiler:2000,21.580229268
gauche-0.9.15,conform:500,38.152723614
gauche-0.9.15,dynamic:500,16.948057889
gauche-0.9.15,earley:1,8.688801914
gauche-0.9.15,graphs:7:3,69.161272184
gauche-0.9.15,lattice:44:10,41.301705311
gauche-0.9.15,matrix:5:5:2500,28.551539658
gauche-0.9.15,maze:20:7:10000,14.313898684
gauche-0.9.15,mazefun:11:11:10000,26.310643251
gauche-0.9.15,nqueens:13:10,43.06814975
gauche-0.9.15,paraffins:23:10,6.95791911
gauche,parsing,ULIMITKILLED
gauche-0.9.15,peval:2000,33.007939896
gauche-0.9.15,primes:1000:10000,11.829008488
gauche-0.9.15,quicksort:10000:2500,27.295758396
gauche-0.9.15,scheme:100000,25.350534751
gauche-0.9.15,slatex:500,12.793494623
gauche-0.9.15,chudnovsky:50:500:50:1000,1.071960434
gauche-0.9.15,nboyer:5:1,9.07465278
gauche-0.9.15,sboyer:5:1,9.849453834
gauche-0.9.15,gcbench:20:1,15.751588978
gauche-0.9.15,mperm:20:10:2:1,21.26965581
gauche-0.9.15,equal:100:100:8:1000:2000:5000,10.638969222
gauche-0.9.15,bv2string:1000:1000:100,7.366004202
gerbil-v0.18.1+gambitc,browse:2000,4.251446
gerbil-v0.18.1+gambitc,deriv:10000000,11.977594
gerbil-v0.18.1+gambitc,destruc:600:50:4000,5.973975
gerbil-v0.18.1+gambitc,diviter:1000:1000000,11.775557
gerbil-v0.18.1+gambitc,divrec:1000:1000000,13.132564
gerbil-v0.18.1+gambitc,puzzle:1000,4.443387
gerbil-v0.18.1+gambitc,triangl:22:1:50,2.336832
gerbil-v0.18.1+gambitc,tak:40:20:11:1,2.159823
gerbil-v0.18.1+gambitc,takl:40:20:12:1,3.273014
gerbil-v0.18.1+gambitc,ntakl:40:20:12:1,2.775832
gerbil-v0.18.1+gambitc,cpstak:40:20:11:1,28.379746
gerbil-v0.18.1+gambitc,ctak:32:16:8:1,7.698503
gerbil-v0.18.1+gambitc,fib:40:5,4.338171
gerbil-v0.18.1+gambitc,fibc:30:10,4.052287
gerbil-v0.18.1+gambitc,fibfp:35.:10,7.376412
gerbil-v0.18.1+gambitc,sum:10000:200000,2.431459
gerbil-v0.18.1+gambitc,sumfp:1000000.:500,15.616928
gerbil-v0.18.1+gambitc,fft:65536:100,5.376072
gerbil-v0.18.1+gambitc,mbrot:75:1000,21.944579
gerbil-v0.18.1+gambitc,mbrotZ:75:1000,34.420529
gerbil-v0.18.1+gambitc,nucleic:50,6.430934
gerbil-v0.18.1+gambitc,pi:50:500:50:100,1.083916
gerbil-v0.18.1+gambitc,pnpoly:1000000,7.175108
gerbil-v0.18.1+gambitc,ray:50,8.229559
gerbil-v0.18.1+gambitc,simplex:1000000,6.133002
gerbil-v0.18.1+gambitc,ack:3:12:2,3.239182
gerbil-v0.18.1+gambitc,array1:1000000:500,4.799791
gerbil-v0.18.1+gambitc,string:500000:100,6.324649
gerbil-v0.18.1+gambitc,sum1:25,1.060268
gerbil-v0.18.1+gambitc,cat:50,2.138116
gerbil-v0.18.1+gambitc,tail:50,2.837748
gerbil-v0.18.1+gambitc,wc:inputs/bib:50,1.527426
gerbil-v0.18.1+gambitc,read1:2500,1.580369
gerbil-v0.18.1+gambitc,compiler:2000,4.869098
gerbil-v0.18.1+gambitc,conform:500,5.01018
